timestamp,protocol,src_ip,dst_ip,src_port,dst_port,length
2025-04-24 15:09:38.163275,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:38.174873,UDP,149.248.20.104,172.20.6.14,44998,3074,427
2025-04-24 15:09:38.181904,UDP,172.20.6.14,149.248.20.104,3074,44998,235
2025-04-24 15:09:38.191984,UDP,149.248.20.104,172.20.6.14,44998,3074,571
2025-04-24 15:09:38.194221,UDP,172.20.6.14,149.248.20.104,3074,44998,285
2025-04-24 15:09:38.207599,UDP,149.248.20.104,172.20.6.14,44998,3074,415
2025-04-24 15:09:38.213227,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:38.223394,UDP,149.248.20.104,172.20.6.14,44998,3074,593
2025-04-24 15:09:38.225493,UDP,172.20.6.14,149.248.20.104,3074,44998,279
2025-04-24 15:09:38.231795,UDP,172.20.6.14,149.248.20.104,3074,44998,239
2025-04-24 15:09:38.237728,UDP,172.20.6.14,149.248.20.104,3074,44998,196
2025-04-24 15:09:38.239191,UDP,149.248.20.104,172.20.6.14,44998,3074,476
2025-04-24 15:09:38.244041,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:38.250171,UDP,172.20.6.14,149.248.20.104,3074,44998,201
2025-04-24 15:09:38.254171,UDP,149.248.20.104,172.20.6.14,44998,3074,485
2025-04-24 15:09:38.256387,UDP,172.20.6.14,149.248.20.104,3074,44998,252
2025-04-24 15:09:38.270343,UDP,149.248.20.104,172.20.6.14,44998,3074,407
2025-04-24 15:09:38.274848,UDP,172.20.6.14,149.248.20.104,3074,44998,236
2025-04-24 15:09:38.287072,UDP,149.248.20.104,172.20.6.14,44998,3074,511
2025-04-24 15:09:38.293502,UDP,172.20.6.14,149.248.20.104,3074,44998,226
2025-04-24 15:09:38.302396,UDP,149.248.20.104,172.20.6.14,44998,3074,377
2025-04-24 15:09:38.305879,UDP,172.20.6.14,149.248.20.104,3074,44998,270
2025-04-24 15:09:38.312240,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:38.318066,UDP,172.20.6.14,149.248.20.104,3074,44998,196
2025-04-24 15:09:38.319450,UDP,149.248.20.104,172.20.6.14,44998,3074,518
2025-04-24 15:09:38.324659,UDP,172.20.6.14,149.248.20.104,3074,44998,200
2025-04-24 15:09:38.330444,UDP,172.20.6.14,149.248.20.104,3074,44998,198
2025-04-24 15:09:38.334439,UDP,149.248.20.104,172.20.6.14,44998,3074,444
2025-04-24 15:09:38.336795,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:38.350447,UDP,149.248.20.104,172.20.6.14,44998,3074,487
2025-04-24 15:09:38.355550,UDP,172.20.6.14,149.248.20.104,3074,44998,213
2025-04-24 15:09:38.366572,UDP,149.248.20.104,172.20.6.14,44998,3074,393
2025-04-24 15:09:38.374156,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:09:38.382314,UDP,149.248.20.104,172.20.6.14,44998,3074,435
2025-04-24 15:09:38.386438,UDP,172.20.6.14,149.248.20.104,3074,44998,208
2025-04-24 15:09:38.397743,UDP,149.248.20.104,172.20.6.14,44998,3074,790
2025-04-24 15:09:38.398813,UDP,172.20.6.14,149.248.20.104,3074,44998,216
2025-04-24 15:09:38.405041,UDP,172.20.6.14,149.248.20.104,3074,44998,234
2025-04-24 15:09:38.411089,UDP,172.20.6.14,149.248.20.104,3074,44998,200
2025-04-24 15:09:38.413886,UDP,149.248.20.104,172.20.6.14,44998,3074,880
2025-04-24 15:09:38.417316,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:09:38.423422,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:09:38.430227,UDP,149.248.20.104,172.20.6.14,44998,3074,483
2025-04-24 15:09:38.436190,UDP,172.20.6.14,149.248.20.104,3074,44998,227
2025-04-24 15:09:38.447400,UDP,149.248.20.104,172.20.6.14,44998,3074,460
2025-04-24 15:09:38.448508,UDP,172.20.6.14,149.248.20.104,3074,44998,238
2025-04-24 15:09:38.461391,UDP,149.248.20.104,172.20.6.14,44998,3074,431
2025-04-24 15:09:38.463796,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:09:38.470105,UDP,172.20.6.14,149.248.20.104,3074,44998,252
2025-04-24 15:09:38.475987,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:38.479170,UDP,149.248.20.104,172.20.6.14,44998,3074,481
2025-04-24 15:09:38.482275,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:38.488313,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:09:38.494531,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:38.494681,UDP,149.248.20.104,172.20.6.14,44998,3074,451
2025-04-24 15:09:38.500871,UDP,172.20.6.14,149.248.20.104,3074,44998,191
2025-04-24 15:09:38.510794,UDP,149.248.20.104,172.20.6.14,44998,3074,466
2025-04-24 15:09:38.513033,UDP,172.20.6.14,149.248.20.104,3074,44998,241
2025-04-24 15:09:38.527213,UDP,149.248.20.104,172.20.6.14,44998,3074,423
2025-04-24 15:09:38.531699,UDP,172.20.6.14,149.248.20.104,3074,44998,239
2025-04-24 15:09:38.543008,UDP,149.248.20.104,172.20.6.14,44998,3074,542
2025-04-24 15:09:38.550265,UDP,172.20.6.14,149.248.20.104,3074,44998,232
2025-04-24 15:09:38.559118,UDP,149.248.20.104,172.20.6.14,44998,3074,424
2025-04-24 15:09:38.562534,UDP,172.20.6.14,149.248.20.104,3074,44998,276
2025-04-24 15:09:38.574138,UDP,149.248.20.104,172.20.6.14,44998,3074,472
2025-04-24 15:09:38.581199,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:38.591149,UDP,149.248.20.104,172.20.6.14,44998,3074,467
2025-04-24 15:09:38.593433,UDP,172.20.6.14,149.248.20.104,3074,44998,284
2025-04-24 15:09:38.606783,UDP,149.248.20.104,172.20.6.14,44998,3074,496
2025-04-24 15:09:38.612001,UDP,172.20.6.14,149.248.20.104,3074,44998,238
2025-04-24 15:09:38.622794,UDP,149.248.20.104,172.20.6.14,44998,3074,399
2025-04-24 15:09:38.624098,UDP,172.20.6.14,149.248.20.104,3074,44998,284
2025-04-24 15:09:38.638919,UDP,149.248.20.104,172.20.6.14,44998,3074,435
2025-04-24 15:09:38.642817,UDP,172.20.6.14,149.248.20.104,3074,44998,285
2025-04-24 15:09:38.654463,UDP,149.248.20.104,172.20.6.14,44998,3074,401
2025-04-24 15:09:38.661236,UDP,172.20.6.14,149.248.20.104,3074,44998,240
2025-04-24 15:09:38.673586,UDP,172.20.6.14,149.248.20.104,3074,44998,289
2025-04-24 15:09:38.673984,UDP,149.248.20.104,172.20.6.14,44998,3074,631
2025-04-24 15:09:38.679835,UDP,172.20.6.14,149.248.20.104,3074,44998,252
2025-04-24 15:09:38.685786,UDP,172.20.6.14,149.248.20.104,3074,44998,198
2025-04-24 15:09:38.687237,UDP,149.248.20.104,172.20.6.14,44998,3074,479
2025-04-24 15:09:38.692587,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:38.698308,UDP,172.20.6.14,149.248.20.104,3074,44998,207
2025-04-24 15:09:38.704446,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:38.706834,UDP,149.248.20.104,172.20.6.14,44998,3074,634
2025-04-24 15:09:38.719574,UDP,149.248.20.104,172.20.6.14,44998,3074,524
2025-04-24 15:09:38.722953,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:38.735812,UDP,149.248.20.104,172.20.6.14,44998,3074,731
2025-04-24 15:09:38.741551,UDP,172.20.6.14,149.248.20.104,3074,44998,242
2025-04-24 15:09:38.751320,UDP,149.248.20.104,172.20.6.14,44998,3074,438
2025-04-24 15:09:38.753864,UDP,172.20.6.14,149.248.20.104,3074,44998,290
2025-04-24 15:09:38.766348,UDP,149.248.20.104,172.20.6.14,44998,3074,558
2025-04-24 15:09:38.772544,UDP,172.20.6.14,149.248.20.104,3074,44998,257
2025-04-24 15:09:38.778329,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:38.782346,UDP,149.248.20.104,172.20.6.14,44998,3074,494
2025-04-24 15:09:38.784678,UDP,172.20.6.14,149.248.20.104,3074,44998,251
2025-04-24 15:09:38.790842,UDP,172.20.6.14,149.248.20.104,3074,44998,211
2025-04-24 15:09:38.796911,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:38.798400,UDP,149.248.20.104,172.20.6.14,44998,3074,498
2025-04-24 15:09:38.803369,UDP,172.20.6.14,149.248.20.104,3074,44998,189
2025-04-24 15:09:38.809537,UDP,172.20.6.14,149.248.20.104,3074,44998,197
2025-04-24 15:09:38.814423,UDP,149.248.20.104,172.20.6.14,44998,3074,416
2025-04-24 15:09:38.815501,UDP,172.20.6.14,149.248.20.104,3074,44998,197
2025-04-24 15:09:38.821918,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:09:38.827807,UDP,172.20.6.14,149.248.20.104,3074,44998,202
2025-04-24 15:09:38.831002,UDP,149.248.20.104,172.20.6.14,44998,3074,474
2025-04-24 15:09:38.834240,UDP,172.20.6.14,149.248.20.104,3074,44998,256
2025-04-24 15:09:38.846985,UDP,149.248.20.104,172.20.6.14,44998,3074,486
2025-04-24 15:09:38.852917,UDP,172.20.6.14,149.248.20.104,3074,44998,250
2025-04-24 15:09:38.863478,UDP,149.248.20.104,172.20.6.14,44998,3074,582
2025-04-24 15:09:38.864957,UDP,172.20.6.14,149.248.20.104,3074,44998,297
2025-04-24 15:09:38.879171,UDP,149.248.20.104,172.20.6.14,44998,3074,444
2025-04-24 15:09:38.883574,UDP,172.20.6.14,149.248.20.104,3074,44998,295
2025-04-24 15:09:38.894112,UDP,149.248.20.104,172.20.6.14,44998,3074,592
2025-04-24 15:09:38.902182,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:38.910610,UDP,149.248.20.104,172.20.6.14,44998,3074,456
2025-04-24 15:09:38.914337,UDP,172.20.6.14,149.248.20.104,3074,44998,298
2025-04-24 15:09:38.926916,UDP,149.248.20.104,172.20.6.14,44998,3074,502
2025-04-24 15:09:38.932819,UDP,172.20.6.14,149.248.20.104,3074,44998,245
2025-04-24 15:09:38.942754,UDP,149.248.20.104,172.20.6.14,44998,3074,477
2025-04-24 15:09:38.945034,UDP,172.20.6.14,149.248.20.104,3074,44998,297
2025-04-24 15:09:38.958789,UDP,149.248.20.104,172.20.6.14,44998,3074,516
2025-04-24 15:09:38.963705,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:38.975084,UDP,149.248.20.104,172.20.6.14,44998,3074,496
2025-04-24 15:09:38.982354,UDP,172.20.6.14,149.248.20.104,3074,44998,259
2025-04-24 15:09:38.988168,UDP,172.20.6.14,149.248.20.104,3074,44998,257
2025-04-24 15:09:38.990054,UDP,149.248.20.104,172.20.6.14,44998,3074,536
2025-04-24 15:09:38.994521,UDP,172.20.6.14,149.248.20.104,3074,44998,260
2025-04-24 15:09:39.000633,UDP,172.20.6.14,149.248.20.104,3074,44998,210
2025-04-24 15:09:39.006087,UDP,149.248.20.104,172.20.6.14,44998,3074,494
2025-04-24 15:09:39.006814,UDP,172.20.6.14,149.248.20.104,3074,44998,210
2025-04-24 15:09:39.013043,UDP,172.20.6.14,149.248.20.104,3074,44998,194
2025-04-24 15:09:39.022570,UDP,149.248.20.104,172.20.6.14,44998,3074,515
2025-04-24 15:09:39.025383,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:09:39.039173,UDP,149.248.20.104,172.20.6.14,44998,3074,456
2025-04-24 15:09:39.044081,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:39.054666,UDP,149.248.20.104,172.20.6.14,44998,3074,560
2025-04-24 15:09:39.056359,UDP,172.20.6.14,149.248.20.104,3074,44998,293
2025-04-24 15:09:39.070685,UDP,149.248.20.104,172.20.6.14,44998,3074,497
2025-04-24 15:09:39.074750,UDP,172.20.6.14,149.248.20.104,3074,44998,292
2025-04-24 15:09:39.085653,UDP,149.248.20.104,172.20.6.14,44998,3074,572
2025-04-24 15:09:39.093945,UDP,172.20.6.14,149.248.20.104,3074,44998,257
2025-04-24 15:09:39.099463,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:39.102789,UDP,149.248.20.104,172.20.6.14,44998,3074,457
2025-04-24 15:09:39.105918,UDP,172.20.6.14,149.248.20.104,3074,44998,254
2025-04-24 15:09:39.111821,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:09:39.117990,UDP,149.248.20.104,172.20.6.14,44998,3074,511
2025-04-24 15:09:39.118015,UDP,172.20.6.14,149.248.20.104,3074,44998,210
2025-04-24 15:09:39.124333,UDP,172.20.6.14,149.248.20.104,3074,44998,196
2025-04-24 15:09:39.135360,UDP,149.248.20.104,172.20.6.14,44998,3074,524
2025-04-24 15:09:39.136677,UDP,172.20.6.14,149.248.20.104,3074,44998,247
2025-04-24 15:09:39.149869,UDP,149.248.20.104,172.20.6.14,44998,3074,588
2025-04-24 15:09:39.155178,UDP,172.20.6.14,149.248.20.104,3074,44998,293
2025-04-24 15:09:39.165797,UDP,149.248.20.104,172.20.6.14,44998,3074,481
2025-04-24 15:09:39.173894,UDP,172.20.6.14,149.248.20.104,3074,44998,240
2025-04-24 15:09:39.182893,UDP,149.248.20.104,172.20.6.14,44998,3074,615
2025-04-24 15:09:39.186143,UDP,172.20.6.14,149.248.20.104,3074,44998,293
2025-04-24 15:09:39.198969,UDP,149.248.20.104,172.20.6.14,44998,3074,542
2025-04-24 15:09:39.204636,UDP,172.20.6.14,149.248.20.104,3074,44998,296
2025-04-24 15:09:39.213947,UDP,149.248.20.104,172.20.6.14,44998,3074,565
2025-04-24 15:09:39.216911,UDP,172.20.6.14,149.248.20.104,3074,44998,295
2025-04-24 15:09:39.231034,UDP,149.248.20.104,172.20.6.14,44998,3074,528
2025-04-24 15:09:39.235364,UDP,172.20.6.14,149.248.20.104,3074,44998,287
2025-04-24 15:09:39.247050,UDP,149.248.20.104,172.20.6.14,44998,3074,671
2025-04-24 15:09:39.253954,UDP,172.20.6.14,149.248.20.104,3074,44998,234
2025-04-24 15:09:39.263161,UDP,149.248.20.104,172.20.6.14,44998,3074,496
2025-04-24 15:09:39.266483,UDP,172.20.6.14,149.248.20.104,3074,44998,284
2025-04-24 15:09:39.278124,UDP,149.248.20.104,172.20.6.14,44998,3074,558
2025-04-24 15:09:39.284786,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:39.295354,UDP,149.248.20.104,172.20.6.14,44998,3074,523
2025-04-24 15:09:39.297108,UDP,172.20.6.14,149.248.20.104,3074,44998,286
2025-04-24 15:09:39.309474,UDP,172.20.6.14,149.248.20.104,3074,44998,245
2025-04-24 15:09:39.310218,UDP,149.248.20.104,172.20.6.14,44998,3074,549
2025-04-24 15:09:39.315686,UDP,172.20.6.14,149.248.20.104,3074,44998,261
2025-04-24 15:09:39.321698,UDP,172.20.6.14,149.248.20.104,3074,44998,208
2025-04-24 15:09:39.326258,UDP,149.248.20.104,172.20.6.14,44998,3074,556
2025-04-24 15:09:39.327810,UDP,172.20.6.14,149.248.20.104,3074,44998,208
2025-04-24 15:09:39.334301,UDP,172.20.6.14,149.248.20.104,3074,44998,225
2025-04-24 15:09:39.340320,UDP,172.20.6.14,149.248.20.104,3074,44998,223
2025-04-24 15:09:39.342223,UDP,149.248.20.104,172.20.6.14,44998,3074,664
2025-04-24 15:09:39.346690,UDP,172.20.6.14,149.248.20.104,3074,44998,269
2025-04-24 15:09:39.352791,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:09:39.358341,UDP,149.248.20.104,172.20.6.14,44998,3074,539
2025-04-24 15:09:39.358680,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:09:39.365050,UDP,172.20.6.14,149.248.20.104,3074,44998,199
2025-04-24 15:09:39.374348,UDP,149.248.20.104,172.20.6.14,44998,3074,605
2025-04-24 15:09:39.377432,UDP,172.20.6.14,149.248.20.104,3074,44998,251
2025-04-24 15:09:39.390409,UDP,149.248.20.104,172.20.6.14,44998,3074,522
2025-04-24 15:09:39.395789,UDP,172.20.6.14,149.248.20.104,3074,44998,241
2025-04-24 15:09:39.402071,UDP,172.20.6.14,149.248.20.104,3074,44998,248
2025-04-24 15:09:39.406446,UDP,149.248.20.104,172.20.6.14,44998,3074,665
2025-04-24 15:09:39.408040,UDP,172.20.6.14,149.248.20.104,3074,44998,201
2025-04-24 15:09:39.414403,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:39.420645,UDP,172.20.6.14,149.248.20.104,3074,44998,207
2025-04-24 15:09:39.422902,UDP,149.248.20.104,172.20.6.14,44998,3074,501
2025-04-24 15:09:39.426960,UDP,172.20.6.14,149.248.20.104,3074,44998,255
2025-04-24 15:09:39.437877,UDP,149.248.20.104,172.20.6.14,44998,3074,548
2025-04-24 15:09:39.445290,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:39.451662,UDP,172.20.6.14,149.248.20.104,3074,44998,254
2025-04-24 15:09:39.453967,UDP,149.248.20.104,172.20.6.14,44998,3074,479
2025-04-24 15:09:39.457843,UDP,172.20.6.14,149.248.20.104,3074,44998,257
2025-04-24 15:09:39.463662,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:39.469962,UDP,172.20.6.14,149.248.20.104,3074,44998,207
2025-04-24 15:09:39.471120,UDP,149.248.20.104,172.20.6.14,44998,3074,504
2025-04-24 15:09:39.476355,UDP,172.20.6.14,149.248.20.104,3074,44998,233
2025-04-24 15:09:39.482192,UDP,172.20.6.14,149.248.20.104,3074,44998,231
2025-04-24 15:09:39.487232,UDP,149.248.20.104,172.20.6.14,44998,3074,503
2025-04-24 15:09:39.488418,UDP,172.20.6.14,149.248.20.104,3074,44998,279
2025-04-24 15:09:39.494705,UDP,172.20.6.14,149.248.20.104,3074,44998,239
2025-04-24 15:09:39.500814,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:09:39.502249,UDP,149.248.20.104,172.20.6.14,44998,3074,583
2025-04-24 15:09:39.507089,UDP,172.20.6.14,149.248.20.104,3074,44998,211
2025-04-24 15:09:39.513102,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:39.518287,UDP,149.248.20.104,172.20.6.14,44998,3074,495
2025-04-24 15:09:39.519407,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:09:39.525764,UDP,172.20.6.14,149.248.20.104,3074,44998,196
2025-04-24 15:09:39.533547,UDP,149.248.20.104,172.20.6.14,44998,3074,581
2025-04-24 15:09:39.538150,UDP,172.20.6.14,149.248.20.104,3074,44998,239
2025-04-24 15:09:39.550088,UDP,149.248.20.104,172.20.6.14,44998,3074,500
2025-04-24 15:09:39.556404,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:09:39.566179,UDP,149.248.20.104,172.20.6.14,44998,3074,536
2025-04-24 15:09:39.568751,UDP,172.20.6.14,149.248.20.104,3074,44998,293
2025-04-24 15:09:39.574946,UDP,172.20.6.14,149.248.20.104,3074,44998,253
2025-04-24 15:09:39.581007,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:09:39.582620,UDP,149.248.20.104,172.20.6.14,44998,3074,475
2025-04-24 15:09:39.587241,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:09:39.593390,UDP,172.20.6.14,149.248.20.104,3074,44998,202
2025-04-24 15:09:39.598710,UDP,149.248.20.104,172.20.6.14,44998,3074,532
2025-04-24 15:09:39.599776,UDP,172.20.6.14,149.248.20.104,3074,44998,211
2025-04-24 15:09:39.605809,UDP,172.20.6.14,149.248.20.104,3074,44998,213
2025-04-24 15:09:39.611971,UDP,172.20.6.14,149.248.20.104,3074,44998,211
2025-04-24 15:09:39.614783,UDP,149.248.20.104,172.20.6.14,44998,3074,481
2025-04-24 15:09:39.618362,UDP,172.20.6.14,149.248.20.104,3074,44998,282
2025-04-24 15:09:39.624204,UDP,172.20.6.14,149.248.20.104,3074,44998,224
2025-04-24 15:09:39.630537,UDP,172.20.6.14,149.248.20.104,3074,44998,222
2025-04-24 15:09:39.630544,UDP,149.248.20.104,172.20.6.14,44998,3074,516
2025-04-24 15:09:39.636695,UDP,172.20.6.14,149.248.20.104,3074,44998,218
2025-04-24 15:09:39.646614,UDP,149.248.20.104,172.20.6.14,44998,3074,540
2025-04-24 15:09:39.648905,UDP,172.20.6.14,149.248.20.104,3074,44998,267
2025-04-24 15:09:39.662259,UDP,149.248.20.104,172.20.6.14,44998,3074,564
2025-04-24 15:09:39.667920,UDP,172.20.6.14,149.248.20.104,3074,44998,253
2025-04-24 15:09:39.673532,UDP,172.20.6.14,149.248.20.104,3074,44998,251
2025-04-24 15:09:39.678296,UDP,149.248.20.104,172.20.6.14,44998,3074,497
2025-04-24 15:09:39.679781,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:09:39.686065,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:39.692153,UDP,172.20.6.14,149.248.20.104,3074,44998,201
2025-04-24 15:09:39.695249,UDP,149.248.20.104,172.20.6.14,44998,3074,525
2025-04-24 15:09:39.698351,UDP,172.20.6.14,149.248.20.104,3074,44998,248
2025-04-24 15:09:39.710893,UDP,149.248.20.104,172.20.6.14,44998,3074,505
2025-04-24 15:09:39.716855,UDP,172.20.6.14,149.248.20.104,3074,44998,233
2025-04-24 15:09:39.725961,UDP,149.248.20.104,172.20.6.14,44998,3074,547
2025-04-24 15:09:39.729193,UDP,172.20.6.14,149.248.20.104,3074,44998,280
2025-04-24 15:09:39.742942,UDP,149.248.20.104,172.20.6.14,44998,3074,471
2025-04-24 15:09:39.747715,UDP,172.20.6.14,149.248.20.104,3074,44998,279
2025-04-24 15:09:39.753973,UDP,172.20.6.14,149.248.20.104,3074,44998,244
2025-04-24 15:09:39.758811,UDP,149.248.20.104,172.20.6.14,44998,3074,527
2025-04-24 15:09:39.760064,UDP,172.20.6.14,149.248.20.104,3074,44998,200
2025-04-24 15:09:39.766310,UDP,172.20.6.14,149.248.20.104,3074,44998,199
2025-04-24 15:09:39.772552,UDP,172.20.6.14,149.248.20.104,3074,44998,197
2025-04-24 15:09:39.773767,UDP,149.248.20.104,172.20.6.14,44998,3074,486
2025-04-24 15:09:39.778619,UDP,172.20.6.14,149.248.20.104,3074,44998,231
2025-04-24 15:09:39.790926,UDP,149.248.20.104,172.20.6.14,44998,3074,519
2025-04-24 15:09:39.797061,UDP,172.20.6.14,149.248.20.104,3074,44998,227
2025-04-24 15:09:39.806932,UDP,149.248.20.104,172.20.6.14,44998,3074,465
2025-04-24 15:09:39.809459,UDP,172.20.6.14,149.248.20.104,3074,44998,269
2025-04-24 15:09:39.823018,UDP,149.248.20.104,172.20.6.14,44998,3074,512
2025-04-24 15:09:39.828202,UDP,172.20.6.14,149.248.20.104,3074,44998,236
2025-04-24 15:09:39.837986,UDP,149.248.20.104,172.20.6.14,44998,3074,455
2025-04-24 15:09:39.840591,UDP,172.20.6.14,149.248.20.104,3074,44998,295
2025-04-24 15:09:39.846443,UDP,172.20.6.14,149.248.20.104,3074,44998,253
2025-04-24 15:09:39.852715,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:09:39.853955,UDP,149.248.20.104,172.20.6.14,44998,3074,489
2025-04-24 15:09:39.858792,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:09:39.864866,UDP,172.20.6.14,149.248.20.104,3074,44998,201
2025-04-24 15:09:39.870006,UDP,149.248.20.104,172.20.6.14,44998,3074,445
2025-04-24 15:09:39.871360,UDP,172.20.6.14,149.248.20.104,3074,44998,201
2025-04-24 15:09:39.877586,UDP,172.20.6.14,149.248.20.104,3074,44998,187
2025-04-24 15:09:39.886152,UDP,149.248.20.104,172.20.6.14,44998,3074,498
2025-04-24 15:09:39.890029,UDP,172.20.6.14,149.248.20.104,3074,44998,238
2025-04-24 15:09:39.902182,UDP,149.248.20.104,172.20.6.14,44998,3074,472
2025-04-24 15:09:39.908282,UDP,172.20.6.14,149.248.20.104,3074,44998,244
2025-04-24 15:09:39.919270,UDP,149.248.20.104,172.20.6.14,44998,3074,536
2025-04-24 15:09:39.920588,UDP,172.20.6.14,149.248.20.104,3074,44998,289
2025-04-24 15:09:39.934326,UDP,149.248.20.104,172.20.6.14,44998,3074,483
2025-04-24 15:09:39.939042,UDP,172.20.6.14,149.248.20.104,3074,44998,238
2025-04-24 15:09:39.950836,UDP,149.248.20.104,172.20.6.14,44998,3074,555
2025-04-24 15:09:39.957535,UDP,172.20.6.14,149.248.20.104,3074,44998,240
2025-04-24 15:09:39.966731,UDP,149.248.20.104,172.20.6.14,44998,3074,482
2025-04-24 15:09:39.970023,UDP,172.20.6.14,149.248.20.104,3074,44998,286
2025-04-24 15:09:39.982721,UDP,149.248.20.104,172.20.6.14,44998,3074,529
2025-04-24 15:09:39.988401,UDP,172.20.6.14,149.248.20.104,3074,44998,235
2025-04-24 15:09:39.998621,UDP,149.248.20.104,172.20.6.14,44998,3074,500
2025-04-24 15:09:40.000936,UDP,172.20.6.14,149.248.20.104,3074,44998,277
2025-04-24 15:09:40.014568,UDP,149.248.20.104,172.20.6.14,44998,3074,562
2025-04-24 15:09:40.019826,UDP,172.20.6.14,149.248.20.104,3074,44998,292
2025-04-24 15:09:40.025403,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:40.030004,UDP,149.248.20.104,172.20.6.14,44998,3074,434
2025-04-24 15:09:40.031732,UDP,172.20.6.14,149.248.20.104,3074,44998,213
2025-04-24 15:09:40.038131,UDP,172.20.6.14,149.248.20.104,3074,44998,225
2025-04-24 15:09:40.043953,UDP,172.20.6.14,149.248.20.104,3074,44998,223
2025-04-24 15:09:40.047115,UDP,149.248.20.104,172.20.6.14,44998,3074,487
2025-04-24 15:09:40.050357,UDP,172.20.6.14,149.248.20.104,3074,44998,271
2025-04-24 15:09:40.056169,UDP,172.20.6.14,149.248.20.104,3074,44998,215
2025-04-24 15:09:40.062037,UDP,149.248.20.104,172.20.6.14,44998,3074,570
2025-04-24 15:09:40.062490,UDP,172.20.6.14,149.248.20.104,3074,44998,213
2025-04-24 15:09:40.068803,UDP,172.20.6.14,149.248.20.104,3074,44998,197
2025-04-24 15:09:40.078122,UDP,149.248.20.104,172.20.6.14,44998,3074,630
2025-04-24 15:09:40.081040,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:09:40.095280,UDP,149.248.20.104,172.20.6.14,44998,3074,514
2025-04-24 15:09:40.099556,UDP,172.20.6.14,149.248.20.104,3074,44998,289
2025-04-24 15:09:40.110407,UDP,149.248.20.104,172.20.6.14,44998,3074,662
2025-04-24 15:09:40.118056,UDP,172.20.6.14,149.248.20.104,3074,44998,239
2025-04-24 15:09:40.126848,UDP,149.248.20.104,172.20.6.14,44998,3074,540
2025-04-24 15:09:40.130529,UDP,172.20.6.14,149.248.20.104,3074,44998,288
2025-04-24 15:09:40.141789,UDP,149.248.20.104,172.20.6.14,44998,3074,559
2025-04-24 15:09:40.142999,UDP,172.20.6.14,149.248.20.104,3074,44998,251
2025-04-24 15:09:40.148991,UDP,172.20.6.14,149.248.20.104,3074,44998,263
