timestamp,protocol,src_ip,dst_ip,src_port,dst_port,length
2025-04-24 15:11:32.283900,UDP,149.248.20.104,172.20.6.14,44998,3074,463
2025-04-24 15:11:32.301393,UDP,149.248.20.104,172.20.6.14,44998,3074,634
2025-04-24 15:11:32.313537,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.315885,UDP,149.248.20.104,172.20.6.14,44998,3074,403
2025-04-24 15:11:32.332913,UDP,149.248.20.104,172.20.6.14,44998,3074,549
2025-04-24 15:11:32.346791,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.348317,UDP,149.248.20.104,172.20.6.14,44998,3074,446
2025-04-24 15:11:32.365208,UDP,149.248.20.104,172.20.6.14,44998,3074,592
2025-04-24 15:11:32.379999,UDP,172.20.6.14,149.248.20.104,3074,44998,172
2025-04-24 15:11:32.380179,UDP,149.248.20.104,172.20.6.14,44998,3074,466
2025-04-24 15:11:32.396190,UDP,149.248.20.104,172.20.6.14,44998,3074,603
2025-04-24 15:11:32.411100,UDP,149.248.20.104,172.20.6.14,44998,3074,480
2025-04-24 15:11:32.413316,UDP,172.20.6.14,149.248.20.104,3074,44998,168
2025-04-24 15:11:32.428252,UDP,149.248.20.104,172.20.6.14,44998,3074,605
2025-04-24 15:11:32.444716,UDP,149.248.20.104,172.20.6.14,44998,3074,548
2025-04-24 15:11:32.446687,UDP,172.20.6.14,149.248.20.104,3074,44998,165
2025-04-24 15:11:32.459673,UDP,149.248.20.104,172.20.6.14,44998,3074,622
2025-04-24 15:11:32.475755,UDP,149.248.20.104,172.20.6.14,44998,3074,547
2025-04-24 15:11:32.480054,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.491804,UDP,149.248.20.104,172.20.6.14,44998,3074,610
2025-04-24 15:11:32.507850,UDP,149.248.20.104,172.20.6.14,44998,3074,519
2025-04-24 15:11:32.513606,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.523873,UDP,149.248.20.104,172.20.6.14,44998,3074,616
2025-04-24 15:11:32.539929,UDP,149.248.20.104,172.20.6.14,44998,3074,533
2025-04-24 15:11:32.546741,UDP,172.20.6.14,149.248.20.104,3074,44998,165
2025-04-24 15:11:32.556074,UDP,149.248.20.104,172.20.6.14,44998,3074,584
2025-04-24 15:11:32.571026,UDP,149.248.20.104,172.20.6.14,44998,3074,497
2025-04-24 15:11:32.580147,UDP,172.20.6.14,149.248.20.104,3074,44998,165
2025-04-24 15:11:32.588396,UDP,149.248.20.104,172.20.6.14,44998,3074,587
2025-04-24 15:11:32.604211,UDP,149.248.20.104,172.20.6.14,44998,3074,514
2025-04-24 15:11:32.613448,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.619192,UDP,149.248.20.104,172.20.6.14,44998,3074,601
2025-04-24 15:11:32.636332,UDP,149.248.20.104,172.20.6.14,44998,3074,506
2025-04-24 15:11:32.646705,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.652342,UDP,149.248.20.104,172.20.6.14,44998,3074,594
2025-04-24 15:11:32.668360,UDP,149.248.20.104,172.20.6.14,44998,3074,492
2025-04-24 15:11:32.679998,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.684563,UDP,149.248.20.104,172.20.6.14,44998,3074,574
2025-04-24 15:11:32.699527,UDP,149.248.20.104,172.20.6.14,44998,3074,414
2025-04-24 15:11:32.713469,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.715333,UDP,149.248.20.104,172.20.6.14,44998,3074,555
2025-04-24 15:11:32.732231,UDP,149.248.20.104,172.20.6.14,44998,3074,503
2025-04-24 15:11:32.746943,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:32.747396,UDP,149.248.20.104,172.20.6.14,44998,3074,536
2025-04-24 15:11:32.763980,UDP,149.248.20.104,172.20.6.14,44998,3074,513
2025-04-24 15:11:32.779907,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.779926,UDP,149.248.20.104,172.20.6.14,44998,3074,571
2025-04-24 15:11:32.796155,UDP,149.248.20.104,172.20.6.14,44998,3074,408
2025-04-24 15:11:32.811894,UDP,149.248.20.104,172.20.6.14,44998,3074,573
2025-04-24 15:11:32.813400,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.828393,UDP,149.248.20.104,172.20.6.14,44998,3074,431
2025-04-24 15:11:32.843424,UDP,149.248.20.104,172.20.6.14,44998,3074,543
2025-04-24 15:11:32.846674,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.860521,UDP,149.248.20.104,172.20.6.14,44998,3074,459
2025-04-24 15:11:32.875521,UDP,149.248.20.104,172.20.6.14,44998,3074,551
2025-04-24 15:11:32.879896,UDP,172.20.6.14,149.248.20.104,3074,44998,172
2025-04-24 15:11:32.891583,UDP,149.248.20.104,172.20.6.14,44998,3074,441
2025-04-24 15:11:32.907564,UDP,149.248.20.104,172.20.6.14,44998,3074,555
2025-04-24 15:11:32.913397,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.924339,UDP,149.248.20.104,172.20.6.14,44998,3074,448
2025-04-24 15:11:32.940130,UDP,149.248.20.104,172.20.6.14,44998,3074,570
2025-04-24 15:11:32.946722,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.956227,UDP,149.248.20.104,172.20.6.14,44998,3074,454
2025-04-24 15:11:32.971667,UDP,149.248.20.104,172.20.6.14,44998,3074,563
2025-04-24 15:11:32.980127,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:32.987667,UDP,149.248.20.104,172.20.6.14,44998,3074,449
2025-04-24 15:11:33.004209,UDP,149.248.20.104,172.20.6.14,44998,3074,561
2025-04-24 15:11:33.013330,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.020631,UDP,149.248.20.104,172.20.6.14,44998,3074,492
2025-04-24 15:11:33.036611,UDP,149.248.20.104,172.20.6.14,44998,3074,560
2025-04-24 15:11:33.046726,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.051659,UDP,149.248.20.104,172.20.6.14,44998,3074,441
2025-04-24 15:11:33.069115,UDP,149.248.20.104,172.20.6.14,44998,3074,547
2025-04-24 15:11:33.080412,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:33.085081,UDP,149.248.20.104,172.20.6.14,44998,3074,468
2025-04-24 15:11:33.099154,UDP,149.248.20.104,172.20.6.14,44998,3074,597
2025-04-24 15:11:33.113377,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:33.116429,UDP,149.248.20.104,172.20.6.14,44998,3074,522
2025-04-24 15:11:33.132685,UDP,149.248.20.104,172.20.6.14,44998,3074,674
2025-04-24 15:11:33.146479,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.147904,UDP,149.248.20.104,172.20.6.14,44998,3074,547
2025-04-24 15:11:33.164067,UDP,149.248.20.104,172.20.6.14,44998,3074,746
2025-04-24 15:11:33.180114,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.180132,UDP,149.248.20.104,172.20.6.14,44998,3074,505
2025-04-24 15:11:33.196217,UDP,149.248.20.104,172.20.6.14,44998,3074,759
2025-04-24 15:11:33.213066,UDP,149.248.20.104,172.20.6.14,44998,3074,500
2025-04-24 15:11:33.213470,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.228234,UDP,149.248.20.104,172.20.6.14,44998,3074,711
2025-04-24 15:11:33.243596,UDP,149.248.20.104,172.20.6.14,44998,3074,485
2025-04-24 15:11:33.246633,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.260596,UDP,149.248.20.104,172.20.6.14,44998,3074,571
2025-04-24 15:11:33.276058,UDP,149.248.20.104,172.20.6.14,44998,3074,482
2025-04-24 15:11:33.279803,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.292330,UDP,149.248.20.104,172.20.6.14,44998,3074,565
2025-04-24 15:11:33.308164,UDP,149.248.20.104,172.20.6.14,44998,3074,468
2025-04-24 15:11:33.313367,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.346693,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.375761,UDP,149.248.20.104,172.20.6.14,44998,3074,571
2025-04-24 15:11:33.375761,UDP,149.248.20.104,172.20.6.14,44998,3074,473
2025-04-24 15:11:33.375761,UDP,149.248.20.104,172.20.6.14,44998,3074,581
2025-04-24 15:11:33.375761,UDP,149.248.20.104,172.20.6.14,44998,3074,473
2025-04-24 15:11:33.379975,UDP,172.20.6.14,149.248.20.104,3074,44998,176
2025-04-24 15:11:33.388154,UDP,149.248.20.104,172.20.6.14,44998,3074,645
2025-04-24 15:11:33.404581,UDP,149.248.20.104,172.20.6.14,44998,3074,575
2025-04-24 15:11:33.413370,UDP,172.20.6.14,149.248.20.104,3074,44998,178
2025-04-24 15:11:33.420860,UDP,149.248.20.104,172.20.6.14,44998,3074,667
2025-04-24 15:11:33.436404,UDP,149.248.20.104,172.20.6.14,44998,3074,468
2025-04-24 15:11:33.446765,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:33.452635,UDP,149.248.20.104,172.20.6.14,44998,3074,601
2025-04-24 15:11:33.455999,UDP,172.20.6.14,104.238.140.143,3074,33070,74
2025-04-24 15:11:33.468750,UDP,149.248.20.104,172.20.6.14,44998,3074,452
2025-04-24 15:11:33.471020,UDP,104.238.140.143,172.20.6.14,33070,3074,74
2025-04-24 15:11:33.479986,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.484956,UDP,149.248.20.104,172.20.6.14,44998,3074,732
2025-04-24 15:11:33.499720,UDP,149.248.20.104,172.20.6.14,44998,3074,568
2025-04-24 15:11:33.513179,UDP,172.20.6.14,149.248.20.104,3074,44998,170
2025-04-24 15:11:33.516915,UDP,149.248.20.104,172.20.6.14,44998,3074,704
2025-04-24 15:11:33.532164,UDP,149.248.20.104,172.20.6.14,44998,3074,585
2025-04-24 15:11:33.546594,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:33.547283,UDP,149.248.20.104,172.20.6.14,44998,3074,637
2025-04-24 15:11:33.564470,UDP,149.248.20.104,172.20.6.14,44998,3074,511
2025-04-24 15:11:33.579801,UDP,172.20.6.14,149.248.20.104,3074,44998,166
2025-04-24 15:11:33.580287,UDP,149.248.20.104,172.20.6.14,44998,3074,580
2025-04-24 15:11:33.596348,UDP,149.248.20.104,172.20.6.14,44998,3074,459
2025-04-24 15:11:33.612392,UDP,149.248.20.104,172.20.6.14,44998,3074,566
2025-04-24 15:11:33.613121,UDP,172.20.6.14,149.248.20.104,3074,44998,170
2025-04-24 15:11:33.628287,UDP,149.248.20.104,172.20.6.14,44998,3074,587
2025-04-24 15:11:33.644336,UDP,149.248.20.104,172.20.6.14,44998,3074,685
2025-04-24 15:11:33.646431,UDP,172.20.6.14,149.248.20.104,3074,44998,172
2025-04-24 15:11:33.659351,UDP,149.248.20.104,172.20.6.14,44998,3074,385
2025-04-24 15:11:33.676022,UDP,149.248.20.104,172.20.6.14,44998,3074,675
2025-04-24 15:11:33.679909,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.691940,UDP,149.248.20.104,172.20.6.14,44998,3074,402
2025-04-24 15:11:33.707843,UDP,149.248.20.104,172.20.6.14,44998,3074,614
2025-04-24 15:11:33.713244,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.723847,UDP,149.248.20.104,172.20.6.14,44998,3074,514
2025-04-24 15:11:33.740948,UDP,149.248.20.104,172.20.6.14,44998,3074,713
2025-04-24 15:11:33.746466,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.755959,UDP,149.248.20.104,172.20.6.14,44998,3074,510
2025-04-24 15:11:33.772003,UDP,149.248.20.104,172.20.6.14,44998,3074,701
2025-04-24 15:11:33.779965,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.786957,UDP,149.248.20.104,172.20.6.14,44998,3074,524
2025-04-24 15:11:33.804112,UDP,149.248.20.104,172.20.6.14,44998,3074,660
2025-04-24 15:11:33.813516,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.821226,UDP,149.248.20.104,172.20.6.14,44998,3074,610
2025-04-24 15:11:33.836609,UDP,149.248.20.104,172.20.6.14,44998,3074,759
2025-04-24 15:11:33.847000,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.852177,UDP,149.248.20.104,172.20.6.14,44998,3074,640
2025-04-24 15:11:33.868213,UDP,149.248.20.104,172.20.6.14,44998,3074,784
2025-04-24 15:11:33.880054,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.884272,UDP,149.248.20.104,172.20.6.14,44998,3074,496
2025-04-24 15:11:33.899234,UDP,149.248.20.104,172.20.6.14,44998,3074,737
2025-04-24 15:11:33.913600,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.916360,UDP,149.248.20.104,172.20.6.14,44998,3074,543
2025-04-24 15:11:33.932587,UDP,149.248.20.104,172.20.6.14,44998,3074,707
2025-04-24 15:11:33.946849,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.948160,UDP,149.248.20.104,172.20.6.14,44998,3074,438
2025-04-24 15:11:33.964656,UDP,149.248.20.104,172.20.6.14,44998,3074,1038
2025-04-24 15:11:33.979651,UDP,149.248.20.104,172.20.6.14,44998,3074,709
2025-04-24 15:11:33.980326,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:33.996729,UDP,149.248.20.104,172.20.6.14,44998,3074,1002
2025-04-24 15:11:34.012873,UDP,149.248.20.104,172.20.6.14,44998,3074,614
2025-04-24 15:11:34.013325,UDP,172.20.6.14,149.248.20.104,3074,44998,172
2025-04-24 15:11:34.027762,UDP,149.248.20.104,172.20.6.14,44998,3074,992
2025-04-24 15:11:34.045107,UDP,149.248.20.104,172.20.6.14,44998,3074,419
2025-04-24 15:11:34.047081,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:34.061424,UDP,149.248.20.104,172.20.6.14,44998,3074,651
2025-04-24 15:11:34.076045,UDP,149.248.20.104,172.20.6.14,44998,3074,438
2025-04-24 15:11:34.079866,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:34.092090,UDP,149.248.20.104,172.20.6.14,44998,3074,583
2025-04-24 15:11:34.108125,UDP,149.248.20.104,172.20.6.14,44998,3074,456
2025-04-24 15:11:34.113509,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:34.124454,UDP,149.248.20.104,172.20.6.14,44998,3074,548
2025-04-24 15:11:34.140168,UDP,149.248.20.104,172.20.6.14,44998,3074,478
2025-04-24 15:11:34.146659,UDP,172.20.6.14,149.248.20.104,3074,44998,169
2025-04-24 15:11:34.156368,UDP,149.248.20.104,172.20.6.14,44998,3074,578
2025-04-24 15:11:34.172290,UDP,149.248.20.104,172.20.6.14,44998,3074,496
2025-04-24 15:11:34.188360,UDP,149.248.20.104,172.20.6.14,44998,3074,589
2025-04-24 15:11:34.203378,UDP,149.248.20.104,172.20.6.14,44998,3074,487
2025-04-24 15:11:34.219433,UDP,149.248.20.104,172.20.6.14,44998,3074,613
2025-04-24 15:11:34.237001,UDP,149.248.20.104,172.20.6.14,44998,3074,597
2025-04-24 15:11:34.252719,UDP,149.248.20.104,172.20.6.14,44998,3074,753
2025-04-24 15:11:34.268765,UDP,149.248.20.104,172.20.6.14,44998,3074,619
2025-04-24 15:11:34.283162,UDP,172.20.6.14,149.248.20.104,3074,44998,189
2025-04-24 15:11:34.284185,UDP,149.248.20.104,172.20.6.14,44998,3074,844
2025-04-24 15:11:34.299829,UDP,149.248.20.104,172.20.6.14,44998,3074,849
2025-04-24 15:11:34.313269,UDP,172.20.6.14,149.248.20.104,3074,44998,206
2025-04-24 15:11:34.315983,UDP,149.248.20.104,172.20.6.14,44998,3074,842
2025-04-24 15:11:34.320890,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:11:34.331993,UDP,149.248.20.104,172.20.6.14,44998,3074,659
2025-04-24 15:11:34.343044,UDP,172.20.6.14,149.248.20.104,3074,44998,226
2025-04-24 15:11:34.347893,UDP,149.248.20.104,172.20.6.14,44998,3074,808
2025-04-24 15:11:34.349054,UDP,172.20.6.14,149.248.20.104,3074,44998,257
2025-04-24 15:11:34.356271,UDP,172.20.6.14,149.248.20.104,3074,44998,222
2025-04-24 15:11:34.363933,UDP,149.248.20.104,172.20.6.14,44998,3074,441
2025-04-24 15:11:34.364028,UDP,172.20.6.14,149.248.20.104,3074,44998,221
2025-04-24 15:11:34.376557,UDP,172.20.6.14,149.248.20.104,3074,44998,215
2025-04-24 15:11:34.380195,UDP,149.248.20.104,172.20.6.14,44998,3074,521
2025-04-24 15:11:34.395272,UDP,172.20.6.14,149.248.20.104,3074,44998,241
2025-04-24 15:11:34.396113,UDP,149.248.20.104,172.20.6.14,44998,3074,729
2025-04-24 15:11:34.407754,UDP,172.20.6.14,149.248.20.104,3074,44998,206
2025-04-24 15:11:34.411334,UDP,149.248.20.104,172.20.6.14,44998,3074,564
2025-04-24 15:11:34.427422,UDP,149.248.20.104,172.20.6.14,44998,3074,600
2025-04-24 15:11:34.427647,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:11:34.440115,UDP,172.20.6.14,149.248.20.104,3074,44998,181
2025-04-24 15:11:34.443564,UDP,149.248.20.104,172.20.6.14,44998,3074,690
2025-04-24 15:11:34.446214,UDP,172.20.6.14,149.248.20.104,3074,44998,214
2025-04-24 15:11:34.452388,UDP,172.20.6.14,149.248.20.104,3074,44998,186
2025-04-24 15:11:34.458512,UDP,172.20.6.14,149.248.20.104,3074,44998,184
2025-04-24 15:11:34.459990,UDP,149.248.20.104,172.20.6.14,44998,3074,737
2025-04-24 15:11:34.465032,UDP,172.20.6.14,149.248.20.104,3074,44998,185
2025-04-24 15:11:34.476237,UDP,149.248.20.104,172.20.6.14,44998,3074,792
2025-04-24 15:11:34.483664,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:11:34.492346,UDP,149.248.20.104,172.20.6.14,44998,3074,756
2025-04-24 15:11:34.496264,UDP,172.20.6.14,149.248.20.104,3074,44998,237
2025-04-24 15:11:34.508372,UDP,149.248.20.104,172.20.6.14,44998,3074,682
2025-04-24 15:11:34.515139,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:11:34.524500,UDP,149.248.20.104,172.20.6.14,44998,3074,596
2025-04-24 15:11:34.533779,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:11:34.539754,UDP,149.248.20.104,172.20.6.14,44998,3074,602
2025-04-24 15:11:34.552354,UDP,172.20.6.14,149.248.20.104,3074,44998,208
2025-04-24 15:11:34.557042,UDP,149.248.20.104,172.20.6.14,44998,3074,567
2025-04-24 15:11:34.571021,UDP,172.20.6.14,149.248.20.104,3074,44998,211
2025-04-24 15:11:34.572348,UDP,149.248.20.104,172.20.6.14,44998,3074,574
2025-04-24 15:11:34.588625,UDP,149.248.20.104,172.20.6.14,44998,3074,557
2025-04-24 15:11:34.589328,UDP,172.20.6.14,149.248.20.104,3074,44998,208
2025-04-24 15:11:34.603773,UDP,149.248.20.104,172.20.6.14,44998,3074,704
2025-04-24 15:11:34.608212,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:11:34.620639,UDP,172.20.6.14,149.248.20.104,3074,44998,233
2025-04-24 15:11:34.620865,UDP,149.248.20.104,172.20.6.14,44998,3074,531
2025-04-24 15:11:34.636924,UDP,149.248.20.104,172.20.6.14,44998,3074,585
2025-04-24 15:11:34.639212,UDP,172.20.6.14,149.248.20.104,3074,44998,229
2025-04-24 15:11:34.652086,UDP,149.248.20.104,172.20.6.14,44998,3074,520
2025-04-24 15:11:34.657678,UDP,172.20.6.14,149.248.20.104,3074,44998,198
2025-04-24 15:11:34.676105,UDP,172.20.6.14,149.248.20.104,3074,44998,227
2025-04-24 15:11:34.684654,UDP,149.248.20.104,172.20.6.14,44998,3074,637
2025-04-24 15:11:34.694818,UDP,172.20.6.14,149.248.20.104,3074,44998,231
2025-04-24 15:11:34.701781,UDP,149.248.20.104,172.20.6.14,44998,3074,795
2025-04-24 15:11:34.713279,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:11:34.717005,UDP,149.248.20.104,172.20.6.14,44998,3074,633
2025-04-24 15:11:34.732156,UDP,172.20.6.14,149.248.20.104,3074,44998,203
2025-04-24 15:11:34.733277,UDP,149.248.20.104,172.20.6.14,44998,3074,743
2025-04-24 15:11:34.749024,UDP,149.248.20.104,172.20.6.14,44998,3074,555
2025-04-24 15:11:34.750245,UDP,172.20.6.14,149.248.20.104,3074,44998,202
2025-04-24 15:11:34.764758,UDP,149.248.20.104,172.20.6.14,44998,3074,836
2025-04-24 15:11:34.769062,UDP,172.20.6.14,149.248.20.104,3074,44998,232
2025-04-24 15:11:34.780803,UDP,149.248.20.104,172.20.6.14,44998,3074,558
2025-04-24 15:11:34.781250,UDP,172.20.6.14,149.248.20.104,3074,44998,240
2025-04-24 15:11:34.795894,UDP,149.248.20.104,172.20.6.14,44998,3074,668
2025-04-24 15:11:34.799735,UDP,172.20.6.14,149.248.20.104,3074,44998,246
2025-04-24 15:11:34.811923,UDP,149.248.20.104,172.20.6.14,44998,3074,573
2025-04-24 15:11:34.818163,UDP,172.20.6.14,149.248.20.104,3074,44998,209
2025-04-24 15:11:34.829081,UDP,149.248.20.104,172.20.6.14,44998,3074,764
2025-04-24 15:11:34.836795,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:11:34.845132,UDP,149.248.20.104,172.20.6.14,44998,3074,588
2025-04-24 15:11:34.855410,UDP,172.20.6.14,149.248.20.104,3074,44998,204
2025-04-24 15:11:34.860442,UDP,149.248.20.104,172.20.6.14,44998,3074,627
2025-04-24 15:11:34.873873,UDP,172.20.6.14,149.248.20.104,3074,44998,215
2025-04-24 15:11:34.876308,UDP,149.248.20.104,172.20.6.14,44998,3074,572
2025-04-24 15:11:34.879743,UDP,172.20.6.14,149.248.20.104,3074,44998,213
2025-04-24 15:11:34.885853,UDP,172.20.6.14,149.248.20.104,3074,44998,185
2025-04-24 15:11:34.892278,UDP,172.20.6.14,149.248.20.104,3074,44998,183
2025-04-24 15:11:34.892671,UDP,149.248.20.104,172.20.6.14,44998,3074,637
2025-04-24 15:11:34.907152,UDP,149.248.20.104,172.20.6.14,44998,3074,471
2025-04-24 15:11:34.910874,UDP,172.20.6.14,149.248.20.104,3074,44998,205
2025-04-24 15:11:34.923124,UDP,172.20.6.14,149.248.20.104,3074,44998,241
2025-04-24 15:11:34.924053,UDP,149.248.20.104,172.20.6.14,44998,3074,704
2025-04-24 15:11:34.940072,UDP,149.248.20.104,172.20.6.14,44998,3074,522
2025-04-24 15:11:34.941703,UDP,172.20.6.14,149.248.20.104,3074,44998,243
2025-04-24 15:11:34.947712,UDP,172.20.6.14,149.248.20.104,3074,44998,220
2025-04-24 15:11:34.953741,UDP,172.20.6.14,149.248.20.104,3074,44998,185
2025-04-24 15:11:34.956117,UDP,149.248.20.104,172.20.6.14,44998,3074,688
2025-04-24 15:11:34.960195,UDP,172.20.6.14,149.248.20.104,3074,44998,193
2025-04-24 15:11:34.966124,UDP,172.20.6.14,149.248.20.104,3074,44998,192
2025-04-24 15:11:34.972119,UDP,149.248.20.104,172.20.6.14,44998,3074,546
2025-04-24 15:11:34.972588,UDP,172.20.6.14,149.248.20.104,3074,44998,190
2025-04-24 15:11:34.978637,UDP,172.20.6.14,149.248.20.104,3074,44998,183
2025-04-24 15:11:34.988175,UDP,149.248.20.104,172.20.6.14,44998,3074,628
2025-04-24 15:11:34.997248,UDP,172.20.6.14,149.248.20.104,3074,44998,207
2025-04-24 15:11:35.004251,UDP,149.248.20.104,172.20.6.14,44998,3074,575
2025-04-24 15:11:35.015708,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:11:35.020268,UDP,149.248.20.104,172.20.6.14,44998,3074,596
2025-04-24 15:11:35.034207,UDP,172.20.6.14,149.248.20.104,3074,44998,212
2025-04-24 15:11:35.036331,UDP,149.248.20.104,172.20.6.14,44998,3074,561
2025-04-24 15:11:35.051898,UDP,149.248.20.104,172.20.6.14,44998,3074,615
