timestamp,protocol,src_ip,dst_ip,src_port,dst_port,length
2025-03-17 20:30:27.674052,TCP,17.248.192.2,172.20.1.181,443,59125,1514
2025-03-17 20:30:27.674116,TCP,172.20.1.181,17.248.192.2,59125,443,66
2025-03-17 20:30:27.674651,HTTPS,17.248.192.2,172.20.1.181,443,59125,212
2025-03-17 20:30:27.674788,TCP,172.20.1.181,17.248.192.2,59125,443,66
2025-03-17 20:30:27.865087,HTTPS,172.20.1.181,17.248.192.2,59125,443,200
2025-03-17 20:30:27.865416,HTTPS,172.20.1.181,17.248.192.2,59125,443,1010
2025-03-17 20:30:27.865498,HTTPS,172.20.1.181,17.248.192.2,59125,443,97
2025-03-17 20:30:27.875688,TCP,17.248.192.2,172.20.1.181,443,59125,66
2025-03-17 20:30:27.876786,TCP,17.248.192.2,172.20.1.181,443,59125,66
2025-03-17 20:30:27.876789,TCP,17.248.192.2,172.20.1.181,443,59125,66
2025-03-17 20:30:27.876792,HTTPS,17.248.192.2,172.20.1.181,443,59125,101
2025-03-17 20:30:27.876962,TCP,172.20.1.181,17.248.192.2,59125,443,66
2025-03-17 20:30:27.880010,HTTPS,172.20.1.181,17.248.192.10,59123,443,90
2025-03-17 20:30:27.880614,TCP,172.20.1.181,17.248.192.10,59123,443,66
2025-03-17 20:30:27.889818,TCP,17.248.192.10,172.20.1.181,443,59123,66
2025-03-17 20:30:27.889986,TCP,172.20.1.181,17.248.192.10,59123,443,66
2025-03-17 20:30:27.890192,TCP,17.248.192.10,172.20.1.181,443,59123,66
2025-03-17 20:30:27.901609,TCP,172.20.1.181,17.248.192.2,59126,443,78
2025-03-17 20:30:27.911584,HTTPS,17.248.192.2,172.20.1.181,443,59125,705
2025-03-17 20:30:27.911588,HTTPS,17.248.192.2,172.20.1.181,443,59125,97
2025-03-17 20:30:27.911896,TCP,172.20.1.181,17.248.192.2,59125,443,66
2025-03-17 20:30:27.913598,TCP,17.248.192.2,172.20.1.181,443,59126,74
2025-03-17 20:30:27.913988,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:27.913990,HTTPS,172.20.1.181,17.248.192.2,59126,443,583
2025-03-17 20:30:27.925471,TCP,17.248.192.2,172.20.1.181,443,59126,66
2025-03-17 20:30:27.927888,HTTPS,17.248.192.2,172.20.1.181,443,59126,1514
2025-03-17 20:30:27.927892,TCP,17.248.192.2,172.20.1.181,443,59126,1514
2025-03-17 20:30:27.927894,HTTPS,17.248.192.2,172.20.1.181,443,59126,757
2025-03-17 20:30:27.928613,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:27.944022,HTTPS,172.20.1.181,17.248.192.2,59126,443,146
2025-03-17 20:30:27.953614,HTTPS,172.20.1.181,17.248.192.2,59126,443,1404
2025-03-17 20:30:27.953909,HTTPS,172.20.1.181,17.248.192.2,59126,443,1346
2025-03-17 20:30:27.953973,HTTPS,172.20.1.181,17.248.192.2,59126,443,97
2025-03-17 20:30:27.955699,HTTPS,17.248.192.2,172.20.1.181,443,59126,369
2025-03-17 20:30:27.955702,HTTPS,17.248.192.2,172.20.1.181,443,59126,369
2025-03-17 20:30:27.955705,HTTPS,17.248.192.2,172.20.1.181,443,59126,128
2025-03-17 20:30:27.956011,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:27.956115,HTTPS,172.20.1.181,17.248.192.2,59126,443,97
2025-03-17 20:30:27.964321,HTTPS,17.248.192.2,172.20.1.181,443,59126,97
2025-03-17 20:30:27.964522,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:27.965293,HTTPS,17.248.192.2,172.20.1.181,443,59126,101
2025-03-17 20:30:27.965375,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:27.967355,TCP,17.248.192.2,172.20.1.181,443,59126,66
2025-03-17 20:30:28.061209,HTTPS,17.248.192.2,172.20.1.181,443,59126,1514
2025-03-17 20:30:28.061215,TCP,17.248.192.2,172.20.1.181,443,59126,1514
2025-03-17 20:30:28.061219,TCP,17.248.192.2,172.20.1.181,443,59126,1514
2025-03-17 20:30:28.061222,HTTPS,17.248.192.2,172.20.1.181,443,59126,521
2025-03-17 20:30:28.061741,TCP,172.20.1.181,17.248.192.2,59126,443,66
2025-03-17 20:30:28.064723,TCP,172.20.1.181,52.35.150.14,56918,443,78
2025-03-17 20:30:28.069348,TCP,172.20.1.181,52.35.150.14,56925,443,78
2025-03-17 20:30:28.075036,HTTPS,172.20.1.181,17.248.192.2,59124,443,105
2025-03-17 20:30:28.075333,HTTPS,172.20.1.181,17.248.192.2,59124,443,90
2025-03-17 20:30:28.075570,TCP,172.20.1.181,17.248.192.2,59124,443,66
2025-03-17 20:30:28.087742,TCP,17.248.192.2,172.20.1.181,443,59124,66
2025-03-17 20:30:28.087746,TCP,17.248.192.2,172.20.1.181,443,59124,66
2025-03-17 20:30:28.087749,TCP,17.248.192.2,172.20.1.181,443,59124,66
2025-03-17 20:30:28.087750,TCP,17.248.192.2,172.20.1.181,443,59124,66
2025-03-17 20:30:28.087961,TCP,172.20.1.181,17.248.192.2,59124,443,66
2025-03-17 20:30:28.203215,TCP,172.20.1.181,17.248.192.10,59127,443,78
2025-03-17 20:30:28.215391,TCP,17.248.192.10,172.20.1.181,443,59127,74
2025-03-17 20:30:28.216121,TCP,172.20.1.181,17.248.192.10,59127,443,66
2025-03-17 20:30:28.216127,HTTPS,172.20.1.181,17.248.192.10,59127,443,583
2025-03-17 20:30:28.225544,TCP,17.248.192.10,172.20.1.181,443,59127,66
2025-03-17 20:30:28.226928,HTTPS,17.248.192.10,172.20.1.181,443,59127,1514
2025-03-17 20:30:28.226932,TCP,17.248.192.10,172.20.1.181,443,59127,1514
2025-03-17 20:30:28.227711,TCP,172.20.1.181,17.248.192.10,59127,443,66
2025-03-17 20:30:28.237712,HTTPS,17.248.192.10,172.20.1.181,443,59127,686
2025-03-17 20:30:28.238332,TCP,172.20.1.181,17.248.192.10,59127,443,66
2025-03-17 20:30:28.251911,HTTPS,172.20.1.181,17.248.192.10,59127,443,146
2025-03-17 20:30:28.259589,HTTPS,172.20.1.181,17.248.192.10,59127,443,1514
2025-03-17 20:30:28.259632,HTTPS,172.20.1.181,17.248.192.10,59127,443,580
2025-03-17 20:30:28.262185,HTTPS,17.248.192.10,172.20.1.181,443,59127,369
2025-03-17 20:30:28.262189,HTTPS,17.248.192.10,172.20.1.181,443,59127,369
2025-03-17 20:30:28.262530,HTTPS,172.20.1.181,17.248.192.10,59127,443,1000
2025-03-17 20:30:28.269611,TCP,17.248.192.10,172.20.1.181,443,59127,66
2025-03-17 20:30:28.269675,TCP,172.20.1.181,17.248.192.10,59127,443,1514
2025-03-17 20:30:28.280322,TCP,17.248.192.10,172.20.1.181,443,59127,66
2025-03-17 20:30:28.280463,TCP,172.20.1.181,17.248.192.10,59127,443,1514
